classification,seller_institution_id,seller_name,loanbook_ref,loan_id,borrower_id,borrower_display_name,vehicle_type,state,origination_date,as_of_date,original_principal_inr,principal_outstanding_inr,annual_interest_rate_percent,original_term_months,instalments_paid,scheduled_instalment_inr,days_past_due,missed_instalments
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0412,SYN-C-BR-0412,Synthetic Borrower C0412,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.57,229714.4,16.0,36,13,11663.08,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0413,SYN-C-BR-0413,Synthetic Borrower C0413,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.41,279612.22,17.0,48,12,9968.94,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0414,SYN-C-BR-0414,Synthetic Borrower C0414,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.86,126952.72,18.0,36,19,8515.94,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0415,SYN-C-BR-0415,Synthetic Borrower C0415,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.68,166794.37,14.0,48,19,6812.43,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0416,SYN-C-BR-0416,Synthetic Borrower C0416,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.5,146162.49,15.0,36,18,9118.32,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0417,SYN-C-BR-0417,Synthetic Borrower C0417,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.31,198109.62,16.0,48,17,7844.0,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0418,SYN-C-BR-0418,Synthetic Borrower C0418,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.13,179299.4,17.0,36,16,10357.84,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0419,SYN-C-BR-0419,Synthetic Borrower C0419,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.95,231297.43,18.0,48,15,8937.67,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0420,SYN-C-BR-0420,Synthetic Borrower C0420,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,226367.3,14.0,36,12,10868.55,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0421,SYN-C-BR-0421,Synthetic Borrower C0421,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.58,260433.12,15.0,48,13,9232.64,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0422,SYN-C-BR-0422,Synthetic Borrower C0422,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.41,248067.81,16.0,36,12,12146.17,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0423,SYN-C-BR-0423,Synthetic Borrower C0423,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.87,156203.38,17.0,48,20,6797.0,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0424,SYN-C-BR-0424,Synthetic Borrower C0424,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.69,134358.3,18.0,36,19,9012.71,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0425,SYN-C-BR-0425,Synthetic Borrower C0425,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.5,181063.27,14.0,48,18,7187.92,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0426,SYN-C-BR-0426,Synthetic Borrower C0426,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.31,183550.97,15.0,36,14,9594.65,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0427,SYN-C-BR-0427,Synthetic Borrower C0427,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.14,213333.83,16.0,48,16,8233.42,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0428,SYN-C-BR-0428,Synthetic Borrower C0428,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.95,195852.93,17.0,36,15,10847.73,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0429,SYN-C-BR-0429,Synthetic Borrower C0429,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,247373.82,18.0,48,14,9341.3,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0430,SYN-C-BR-0430,Synthetic Borrower C0430,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.59,227565.5,14.0,36,13,11338.18,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0431,SYN-C-BR-0431,Synthetic Borrower C0431,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.4,277368.25,15.0,48,12,9615.06,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0432,SYN-C-BR-0432,Synthetic Borrower C0432,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.87,125227.54,16.0,36,19,8281.48,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0433,SYN-C-BR-0433,Synthetic Borrower C0433,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.68,170099.0,17.0,48,19,7193.5,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0434,SYN-C-BR-0434,Synthetic Borrower C0434,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.5,149037.78,18.0,36,18,9509.47,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0435,SYN-C-BR-0435,Synthetic Borrower C0435,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.32,195800.86,14.0,48,17,7563.4,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0436,SYN-C-BR-0436,Synthetic Borrower C0436,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.14,177242.29,15.0,36,16,10070.98,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0437,SYN-C-BR-0437,Synthetic Borrower C0437,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.95,228993.53,16.0,48,15,8622.84,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0438,SYN-C-BR-0438,Synthetic Borrower C0438,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,229310.5,17.0,36,12,11337.63,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0439,SYN-C-BR-0439,Synthetic Borrower C0439,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.59,263850.0,18.0,48,13,9744.94,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0440,SYN-C-BR-0440,Synthetic Borrower C0440,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.4,245929.9,14.0,36,12,11807.8,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0441,SYN-C-BR-0441,Synthetic Borrower C0441,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.87,154076.02,15.0,48,20,6555.72,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0442,SYN-C-BR-0442,Synthetic Borrower C0442,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.68,132532.48,16.0,36,19,8764.57,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0443,SYN-C-BR-0443,Synthetic Borrower C0443,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.5,184451.46,17.0,48,18,7589.99,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0444,SYN-C-BR-0444,Synthetic Borrower C0444,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.32,186324.35,18.0,36,14,10006.24,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0445,SYN-C-BR-0445,Synthetic Borrower C0445,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.13,210998.71,14.0,48,16,7938.89,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0446,SYN-C-BR-0446,Synthetic Borrower C0446,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.95,193750.79,15.0,36,15,10547.31,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0447,SYN-C-BR-0447,Synthetic Borrower C0447,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,245079.71,16.0,48,14,9012.26,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0448,SYN-C-BR-0448,Synthetic Borrower C0448,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.57,230780.38,17.0,36,13,11827.53,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0449,SYN-C-BR-0449,Synthetic Borrower C0449,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.4,280716.52,18.0,48,12,10148.57,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0450,SYN-C-BR-0450,Synthetic Borrower C0450,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.87,123495.35,14.0,36,19,8050.78,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0451,SYN-C-BR-0451,Synthetic Borrower C0451,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.67,167903.13,15.0,48,19,6938.14,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0452,SYN-C-BR-0452,Synthetic Borrower C0452,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.49,147123.42,16.0,36,18,9247.65,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0453,SYN-C-BR-0453,Synthetic Borrower C0453,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.31,199250.74,17.0,48,17,7986.48,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0454,SYN-C-BR-0454,Synthetic Borrower C0454,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.15,180322.2,18.0,36,16,10503.0,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0455,SYN-C-BR-0455,Synthetic Borrower C0455,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.96,226648.53,14.0,48,15,8314.38,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0456,SYN-C-BR-0456,Synthetic Borrower C0456,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,227354.05,15.0,36,12,11023.64,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0457,SYN-C-BR-0457,Synthetic Borrower C0457,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.58,261583.46,16.0,48,13,9401.68,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0458,SYN-C-BR-0458,Synthetic Borrower C0458,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.4,249127.46,17.0,36,12,12317.43,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0459,SYN-C-BR-0459,Synthetic Borrower C0459,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.87,157257.13,18.0,48,20,6919.48,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0460,SYN-C-BR-0460,Synthetic Borrower C0460,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.68,130699.24,14.0,36,19,8520.4,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0461,SYN-C-BR-0461,Synthetic Borrower C0461,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.5,182200.69,15.0,48,18,7320.56,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0462,SYN-C-BR-0462,Synthetic Borrower C0462,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.32,184479.88,16.0,36,14,9730.74,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0463,SYN-C-BR-0463,Synthetic Borrower C0463,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.13,214487.03,17.0,48,16,8382.97,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0464,SYN-C-BR-0464,Synthetic Borrower C0464,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.95,196897.25,18.0,36,15,10999.76,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0465,SYN-C-BR-0465,Synthetic Borrower C0465,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,242742.14,14.0,48,14,8689.87,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0466,SYN-C-BR-0466,Synthetic Borrower C0466,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.57,228642.74,15.0,36,13,11499.97,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0467,SYN-C-BR-0467,Synthetic Borrower C0467,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.4,278496.1,16.0,48,12,9791.1,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0468,SYN-C-BR-0468,Synthetic Borrower C0468,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.86,126091.05,17.0,36,19,8398.24,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0469,SYN-C-BR-0469,Synthetic Borrower C0469,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.68,171185.79,18.0,48,19,7323.12,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0470,SYN-C-BR-0470,Synthetic Borrower C0470,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.48,145199.17,14.0,36,18,8990.03,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0471,SYN-C-BR-0471,Synthetic Borrower C0471,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.32,196959.62,15.0,48,17,7702.98,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0472,SYN-C-BR-0472,Synthetic Borrower C0472,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.13,178272.73,16.0,36,16,10213.83,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0473,SYN-C-BR-0473,Synthetic Borrower C0473,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.95,230150.68,17.0,48,15,8779.46,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0474,SYN-C-BR-0474,Synthetic Borrower C0474,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,230280.07,18.0,36,12,11496.53,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0475,SYN-C-BR-0475,Synthetic Borrower C0475,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.58,259271.52,14.0,48,13,9065.36,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0476,SYN-C-BR-0476,Synthetic Borrower C0476,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.4,247001.93,15.0,36,12,11976.3,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0477,SYN-C-BR-0477,Synthetic Borrower C0477,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.87,155142.96,16.0,48,20,6675.75,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0478,SYN-C-BR-0478,Synthetic Borrower C0478,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.68,133446.36,17.0,36,19,8888.14,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0479,SYN-C-BR-0479,Synthetic Borrower C0479,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.49,185564.51,18.0,48,18,7726.76,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0480,SYN-C-BR-0480,Synthetic Borrower C0480,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.33,182617.74,14.0,36,14,9459.66,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0481,SYN-C-BR-0481,Synthetic Borrower C0481,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.14,212171.01,15.0,48,16,8085.39,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0482,SYN-C-BR-0482,Synthetic Borrower C0482,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.94,194804.07,16.0,36,15,10696.91,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0483,SYN-C-BR-0483,Synthetic Borrower C0483,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,246232.25,17.0,48,14,9175.95,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0484,SYN-C-BR-0484,Synthetic Borrower C0484,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.58,231840.61,18.0,36,13,11993.29,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0485,SYN-C-BR-0485,Synthetic Borrower C0485,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.41,276228.76,14.0,48,12,9440.84,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0486,SYN-C-BR-0486,Synthetic Borrower C0486,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.87,124362.28,15.0,36,19,8165.66,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0487,SYN-C-BR-0487,Synthetic Borrower C0487,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.68,169004.73,16.0,48,19,7065.17,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0488,SYN-C-BR-0488,Synthetic Borrower C0488,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.51,148081.89,17.0,36,18,9378.04,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0489,SYN-C-BR-0489,Synthetic Borrower C0489,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.31,200382.83,18.0,48,17,8130.39,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0490,SYN-C-BR-0490,Synthetic Borrower C0490,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.14,176208.16,14.0,36,16,9929.29,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0491,SYN-C-BR-0491,Synthetic Borrower C0491,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.96,227826.11,15.0,48,15,8467.81,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0492,SYN-C-BR-0492,Synthetic Borrower C0492,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,228335.14,16.0,36,12,11180.0,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0493,SYN-C-BR-0493,Synthetic Borrower C0493,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.58,262722.45,17.0,48,13,9572.45,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0494,SYN-C-BR-0494,Synthetic Borrower C0494,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.41,250180.82,18.0,36,12,12490.05,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0495,SYN-C-BR-0495,Synthetic Borrower C0495,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.87,153002.72,14.0,48,20,6436.94,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0496,SYN-C-BR-0496,Synthetic Borrower C0496,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.68,131616.74,15.0,36,19,8641.99,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0497,SYN-C-BR-0497,Synthetic Borrower C0497,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.49,183330.13,16.0,48,18,7454.58,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0498,SYN-C-BR-0498,Synthetic Borrower C0498,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.31,185404.36,17.0,36,14,9867.94,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0499,SYN-C-BR-0499,Synthetic Borrower C0499,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.13,215630.49,18.0,48,16,8534.03,0,0
